SK_ID_CURR,TARGET
101090,0.02479632757604122
101092,0.11458290368318558
101097,0.10349824279546738
101099,0.015367441810667515
101107,0.11015274375677109
101118,0.034370824694633484
101125,0.07342388480901718
101126,0.0081659946590662
101128,0.011689229868352413
101136,0.02149122767150402
101140,0.20744688808918
101149,0.08407481014728546
101160,0.10293159633874893
101169,0.11069169640541077
101181,0.03234478086233139
101186,0.008937781676650047
101190,0.02182197943329811
101193,0.08744040876626968
101194,0.1408301442861557
101198,0.1273939609527588
101200,0.03347323089838028
101204,0.013967756181955338
101211,0.06338810920715332
101213,0.04154598340392113
101223,0.03182581067085266
101225,0.12871918082237244
101237,0.04663946107029915
101243,0.05657314509153366
101244,0.10001712292432785
101258,0.019642379134893417
101259,0.18882323801517487
101268,0.12576057016849518
101269,0.04075772315263748
101271,0.018103979527950287
101279,0.0235393438488245
101281,0.36988765001296997
101287,0.051295988261699677
101292,0.045945655554533005
101294,0.018864184617996216
101296,0.07494673132896423
101297,0.01857282966375351
101299,0.020847853273153305
101301,0.036683306097984314
101305,0.047432418912649155
101308,0.38727396726608276
101318,0.010437548160552979
101327,0.3361632823944092
101329,0.006657632067799568
101332,0.0529802069067955
101337,0.05310290306806564
101343,0.03103969432413578
101345,0.021164145320653915
101346,0.011058129370212555
101353,0.012932226993143559
101354,0.19128622114658356
101355,0.13505995273590088
101356,0.01967168226838112
101362,0.060358814895153046
101363,0.49507826566696167
101365,0.013075564987957478
101366,0.059651222079992294
101367,0.30428367853164673
101368,0.008973267860710621
101374,0.15898984670639038
101380,0.01870856247842312
101383,0.027430113404989243
101398,0.019879762083292007
101399,0.29084312915802
101401,0.25166285037994385
101412,0.06727677583694458
101426,0.05549623817205429
101427,0.3166886866092682
101428,0.17705097794532776
101429,0.21247099339962006
101434,0.02000497467815876
101440,0.19065770506858826
101448,0.09862005710601807
101449,0.023918339982628822
101465,0.04952872917056084
101467,0.013391506858170033
101472,0.05976766720414162
101478,0.12787587940692902
101497,0.0782868042588234
101504,0.012677155435085297
101547,0.010250197723507881
101548,0.14471711218357086
101555,0.033654600381851196
101570,0.013390461914241314
101572,0.047718532383441925
101578,0.04139160364866257
101580,0.11194102466106415
101588,0.06721710413694382
101602,0.08142082393169403
101610,0.1376737505197525
101614,0.03762878105044365
101616,0.024185875430703163
101643,0.10721500962972641
101644,0.02702522650361061
101649,0.013406376354396343
101650,0.06159941107034683
101665,0.010948593728244305
101667,0.1319776028394699
101669,0.18228809535503387
101674,0.09017973393201828
101675,0.005918568931519985
101678,0.08309278637170792
101682,0.0375419519841671
101686,0.02376411482691765
101697,0.26461946964263916
101700,0.3502359092235565
101711,0.027780305594205856
101714,0.03860233724117279
101715,0.18071292340755463
101728,0.008448702283203602
101732,0.047724440693855286
101757,0.049071647226810455
101758,0.037228234112262726
101759,0.05902523547410965
101762,0.007743499241769314
101764,0.08301198482513428
101780,0.2562204599380493
101784,0.006401352118700743
101789,0.015582132153213024
101816,0.0863218754529953
101819,0.095150887966156
101827,0.008289104327559471
101863,0.04980432987213135
101867,0.02603546902537346
101870,0.011095361784100533
101873,0.18076728284358978
101878,0.050777506083250046
101879,0.0795067623257637
101880,0.019633252173662186
101887,0.029065923765301704
101897,0.022001883015036583
101901,0.09076404571533203
101903,0.17026175558567047
101920,0.02434244006872177
101921,0.018309159204363823
101922,0.055587563663721085
101961,0.09809349477291107
101962,0.004214034881442785
101971,0.040941376239061356
101976,0.33602890372276306
102002,0.13287562131881714
102005,0.02415294013917446
102007,0.2691870331764221
102017,0.01482334639877081
102019,0.15395838022232056
102029,0.012045105919241905
102051,0.22048622369766235
102052,0.008547186851501465
102054,0.02446974813938141
102062,0.05317127704620361
102067,0.18807105720043182
102068,0.0763053372502327
102070,0.056701287627220154
102090,0.06891969591379166
102092,0.02209562622010708
102099,0.04829864203929901
102100,0.02111181989312172
102112,0.12102789431810379
102113,0.023117443546652794
102122,0.20226240158081055
102123,0.03856619447469711
102125,0.016669057309627533
102126,0.2711820602416992
102146,0.013928878121078014
102147,0.06591051816940308
102151,0.03847294673323631
102158,0.15308178961277008
102159,0.021211689338088036
102162,0.0337236151099205
102165,0.026413321495056152
102166,0.014951587654650211
102174,0.006449984852224588
102193,0.16291365027427673
102198,0.03196379169821739
102205,0.11568280309438705
102206,0.005469928495585918
102218,0.010871375910937786
102221,0.024801043793559074
102230,0.11094633489847183
102238,0.012251635082066059
102248,0.08151040226221085
102252,0.26537132263183594
102259,0.0793880820274353
102262,0.2018841952085495
102273,0.03785261884331703
102286,0.09264824539422989
102293,0.005301313940435648
102294,0.024669231846928596
102296,0.0500287190079689
102298,0.08001349121332169
102303,0.006651507690548897
102309,0.022370781749486923
102315,0.022903483361005783
102340,0.04670184478163719
102342,0.03639707341790199
102344,0.026820354163646698
102346,0.06273660063743591
102347,0.006826585624366999
102374,0.033890437334775925
102380,0.027219463139772415
102387,0.01569097675383091
102393,0.029852570965886116
102403,0.0074463183991611
102413,0.027609115466475487
102414,0.005799127742648125
102415,0.0409061461687088
102416,0.1020546704530716
102439,0.021770618855953217
102441,0.0275605246424675
102443,0.018407316878437996
102444,0.09610430151224136
102445,0.06421544402837753
102448,0.030905451625585556
102449,0.0799550712108612
102450,0.4040814936161041
102456,0.01833992451429367
102458,0.1445261538028717
102459,0.039117712527513504
102465,0.01847379095852375
102470,0.3474551737308502
102471,0.01830635778605938
102475,0.03722483292222023
102476,0.1395043134689331
102506,0.020192822441458702
102509,0.02673639915883541
102519,0.01667255163192749
102522,0.04071838781237602
102545,0.04149770736694336
102549,0.02499108947813511
102562,0.014794946648180485
102563,0.0179129745811224
102568,0.08572015166282654
102582,0.03570389002561569
102592,0.0056957281194627285
102597,0.1397433578968048
102605,0.05168576538562775
102614,0.020214121788740158
102617,0.07596130669116974
102634,0.013512862846255302
102652,0.014217760413885117
102655,0.008154450915753841
102671,0.04531259089708328
102694,0.24789974093437195
102701,0.04603038355708122
102703,0.004874471575021744
102704,0.026930885389447212
102713,0.003285036887973547
102720,0.08159692585468292
102731,0.027855364605784416
102733,0.014144119806587696
102749,0.01829051971435547
102755,0.14072425663471222
102763,0.009206490591168404
102770,0.03917398303747177
102772,0.048722267150878906
102799,0.1738131195306778
102838,0.010113212279975414
102854,0.013544401153922081
102862,0.13025610148906708
102863,0.020922154188156128
102867,0.010847937315702438
102868,0.005463786423206329
102878,0.07368575781583786
102887,0.020881013944745064
102898,0.482314795255661
102904,0.09174671024084091
102912,0.04288887977600098
102919,0.04170799255371094
102927,0.08028733730316162
102932,0.045105062425136566
102933,0.06324155628681183
102935,0.0057838670909404755
102958,0.05282938480377197
102969,0.24045416712760925
102971,0.01761719211935997
102975,0.07210727781057358
102979,0.017778124660253525
102982,0.008318200707435608
102987,0.35293272137641907
102989,0.01998456008732319
102995,0.05824975669384003
102996,0.008705029264092445
103000,0.03268946707248688
103001,0.11170855164527893
103004,0.014550414867699146
103010,0.007512028329074383
103025,0.21413522958755493
103029,0.007976783439517021
103046,0.050590865314006805
103056,0.031764108687639236
103062,0.0729767233133316
103078,0.02506280690431595
103083,0.015437636524438858
103092,0.028530575335025787
103096,0.04975742846727371
103097,0.04997536540031433
103102,0.3120196461677551
103112,0.02892635203897953
103132,0.024221530184149742
103144,0.08398045599460602
103145,0.11558132618665695
103146,0.004122259095311165
103147,0.0827755406498909
103158,0.041174374520778656
103171,0.06542098522186279
103173,0.024116408079862595
103184,0.011951375752687454
103195,0.1687793880701065
103196,0.14513522386550903
103206,0.0266910158097744
103230,0.17801645398139954
103231,0.19494661688804626
103232,0.01631997525691986
103239,0.04691944643855095
103240,0.06597190350294113
103243,0.009610168635845184
103252,0.09538397938013077
103258,0.06032654643058777
103259,0.12298545986413956
103279,0.010564266704022884
103280,0.007726013194769621
103286,0.08845529705286026
103287,0.4551570415496826
103290,0.008599751628935337
103298,0.018067948520183563
103315,0.00325399124994874
103319,0.01560978963971138
103334,0.17384731769561768
103336,0.033748168498277664
103345,0.04296070709824562
103368,0.009744497947394848
103371,0.22610120475292206
103377,0.007796657737344503
103398,0.032132767140865326
103404,0.09479836374521255
103408,0.13542166352272034
103410,0.048037316650152206
103418,0.017432738095521927
103420,0.11647073179483414
103432,0.07085731625556946
103433,0.012627570889890194
103436,0.017901938408613205
103440,0.010716770775616169
103453,0.024320343509316444
103459,0.024869084358215332
103460,0.04147965461015701
103461,0.006494408007711172
103462,0.01875230297446251
103473,0.06310216337442398
103474,0.01212332770228386
103475,0.15109290182590485
103478,0.056528445333242416
103480,0.058341819792985916
103484,0.021390177309513092
103494,0.31967973709106445
103513,0.041913360357284546
103515,0.10332182794809341
103516,0.16607145965099335
103525,0.12896311283111572
103541,0.16937604546546936
103544,0.011027524247765541
103562,0.4097866415977478
103570,0.2450496107339859
103572,0.12224528193473816
103574,0.011313417926430702
103575,0.027595655992627144
103591,0.09578341245651245
103594,0.005536839831620455
103609,0.043494611978530884
103613,0.1748455911874771
103614,0.027707504108548164
103615,0.04232137277722359
103624,0.06976410001516342
103625,0.21724733710289001
103628,0.2469339221715927
103629,0.007407883182168007
103647,0.061999496072530746
103648,0.048249997198581696
103651,0.02089267037808895
103658,0.030697369948029518
103668,0.07034844160079956
103669,0.047674957662820816
103676,0.029568610712885857
103682,0.020313341170549393
103683,0.0722900927066803
103689,0.01954355090856552
103725,0.08206191658973694
103733,0.0885351300239563
103744,0.0338236540555954
103762,0.1470562368631363
103771,0.4247674345970154
103773,0.0038397558964788914
103783,0.04391678050160408
103784,0.020868878811597824
103808,0.00886570941656828
103812,0.04764183610677719
103813,0.08766919374465942
103814,0.039639849215745926
103818,0.05060402303934097
103824,0.017962634563446045
103828,0.003619612893089652
103830,0.2406768798828125
103840,0.01622726581990719
103842,0.10268469899892807
103847,0.15078161656856537
103848,0.08862612396478653
103851,0.01983463764190674
103854,0.055352404713630676
103857,0.07730302959680557
103861,0.015907907858490944
103862,0.03815554454922676
103865,0.01923868991434574
103870,0.00648566335439682
103876,0.011914797127246857
103891,0.417991042137146
103908,0.07314272224903107
103914,0.07391348481178284
103918,0.056062884628772736
103940,0.012638574466109276
103963,0.06234055384993553
103966,0.013117066584527493
103971,0.13184036314487457
103980,0.09179233759641647
103984,0.03365635871887207
103985,0.02374623529613018
103998,0.297414094209671
104019,0.016277559101581573
104026,0.02491946518421173
104035,0.0708027258515358
104044,0.027022123336791992
104045,0.05646663159132004
104047,0.1523190438747406
104051,0.03921050578355789
104058,0.025956477969884872
104063,0.0193426925688982
104066,0.2794078588485718
104087,0.017642661929130554
104089,0.08586541563272476
104095,0.06320671737194061
104098,0.10663579404354095
104104,0.026325255632400513
104110,0.4395965337753296
104120,0.029875287786126137
104122,0.07021700590848923
104131,0.048882678151130676
104132,0.045355550944805145
104135,0.020319487899541855
104136,0.01633298769593239
104149,0.06092606112360954
104150,0.07227648794651031
104156,0.5767243504524231
104165,0.12032212316989899
104175,0.014048632234334946
104179,0.0911034569144249
104184,0.04287901520729065
104206,0.010218425653874874
104216,0.29896625876426697
104230,0.09308215975761414
104257,0.02703867107629776
104272,0.0160702932626009
104273,0.051927462220191956
104278,0.027360988780856133
104294,0.05309488624334335
104295,0.01939310133457184
104297,0.04239724576473236
104298,0.05305826663970947
104308,0.022810298949480057
104318,0.03519817814230919
104319,0.09230142831802368
104320,0.09208433330059052
104327,0.14529728889465332
104334,0.055413831025362015
104344,0.034198611974716187
104350,0.01559857651591301
104351,0.11950507760047913
104354,0.021440021693706512
104369,0.06200818344950676
104376,0.15546731650829315
104381,0.03895246610045433
104384,0.10615032911300659
104391,0.007377046626061201
104394,0.027759714052081108
104398,0.19878321886062622
104402,0.0062838224694132805
104408,0.09108223766088486
104409,0.010440301150083542
104410,0.7733957171440125
104412,0.03153863176703453
104417,0.12117920070886612
104424,0.04532875493168831
104426,0.011064847931265831
104435,0.027058692649006844
104445,0.028882425278425217
104458,0.016812480986118317
104460,0.031007936224341393
104466,0.008041406981647015
104472,0.09754619002342224
104473,0.04638447239995003
104479,0.011587985791265965
104480,0.010362247936427593
104482,0.03805983066558838
104499,0.011474956758320332
104501,0.010629123076796532
104502,0.010179814882576466
104506,0.08936622738838196
104510,0.0028960055205971003
104512,0.05355266109108925
104520,0.329070121049881
104528,0.04867836833000183
104529,0.00783251691609621
104541,0.0330175906419754
104578,0.009689959697425365
104584,0.04728139564394951
104588,0.07937217503786087
104602,0.12667885422706604
104610,0.01707000657916069
104611,0.15474897623062134
104618,0.05578190088272095
104620,0.03201572969555855
104622,0.01703660376369953
104624,0.026809293776750565
104625,0.18700401484966278
104634,0.10227207094430923
104639,0.07611379772424698
104646,0.005936812609434128
104647,0.04867882654070854
104652,0.02098487690091133
104670,0.03898657485842705
104677,0.005587826017290354
104685,0.08215799182653427
104691,0.021875878795981407
104696,0.09774553030729294
104699,0.007623294368386269
104712,0.06524909287691116
104714,0.007493642158806324
104717,0.08192194253206253
104718,0.023138927295804024
104740,0.080679751932621
104741,0.01632077991962433
104743,0.0037180858198553324
104744,0.017588695511221886
104747,0.07453572750091553
104767,0.02620205655694008
104772,0.05908980593085289
104776,0.1775415539741516
104779,0.02774689719080925
104814,0.009374824352562428
104815,0.05498027428984642
104830,0.0245496965944767
104831,0.07039481401443481
104833,0.032512761652469635
104839,0.018643032759428024
104840,0.015794817358255386
104860,0.14864368736743927
104861,0.013369430787861347
104866,0.03615618124604225
104870,0.00980444997549057
104877,0.07653069496154785
104878,0.003505595028400421
104879,0.021386658772826195
104880,0.05757494643330574
104899,0.007572763599455357
104906,0.047096215188503265
104907,0.036781612783670425
104913,0.058408837765455246
104916,0.09101511538028717
104921,0.05799037963151932
104930,0.04303745925426483
104931,0.3167349398136139
104936,0.023330017924308777
104937,0.025226829573512077
104942,0.008352779783308506
104943,0.029757065698504448
104969,0.032997410744428635
104972,0.1315842866897583
104988,0.08790843188762665
105013,0.004645960871130228
105015,0.010675420984625816
105019,0.08077751845121384
105027,0.06376698613166809
105030,0.06037086620926857
105035,0.307862788438797
105041,0.009836532175540924
105051,0.27358779311180115
105056,0.03647924214601517
105067,0.26768264174461365
105071,0.05358956754207611
105072,0.004186643287539482
105074,0.0688946396112442
105091,0.03319048136472702
105101,0.016805339604616165
105103,0.04752868041396141
105134,0.04267161339521408
105139,0.007404674775898457
105142,0.04152548313140869
105146,0.08069948107004166
105163,0.06994768977165222
105168,0.06413988023996353
105172,0.027259938418865204
105176,0.2882527709007263
105195,0.05657218024134636
105196,0.30824577808380127
105197,0.01566196419298649
105203,0.03978295251727104
105223,0.06386224925518036
105227,0.14213135838508606
105228,0.0045625497587025166
105230,0.1616332232952118
105231,0.1969882845878601
105239,0.017969761043787003
105242,0.20677535235881805
105244,0.03369608521461487
105245,0.02698764204978943
105248,0.022391188889741898
105249,0.03395157307386398
105266,0.1816490888595581
105271,0.31614241003990173
105276,0.03412771597504616
105282,0.06107176095247269
105292,0.09080250561237335
105297,0.004504722077399492
105332,0.062266841530799866
105333,0.020494746044278145
105343,0.03968210145831108
105344,0.05099817365407944
105345,0.13959172368049622
105357,0.026586979627609253
105359,0.08480551093816757
105366,0.037926722317934036
105367,0.022392578423023224
105370,0.002254957566037774
105377,0.03168435022234917
105390,0.016872385516762733
105399,0.012316489592194557
105403,0.2822272777557373
105404,0.05908042937517166
105414,0.014145469292998314
105417,0.06534206122159958
105425,0.1538560688495636
105452,0.1512136310338974
105454,0.0981307253241539
105456,0.05278120934963226
105470,0.02691427618265152
105471,0.02842860482633114
105483,0.09350048750638962
105493,0.36785370111465454
105508,0.05218970403075218
105514,0.04923759400844574
105515,0.010699651204049587
105528,0.2407919466495514
105529,0.014824474230408669
105531,0.02299291267991066
105532,0.02857285737991333
105558,0.007667757570743561
105574,0.009222340770065784
105578,0.010265830904245377
105584,0.38716477155685425
105595,0.04805893823504448
105617,0.39423176646232605
105618,0.024384740740060806
105621,0.049305304884910583
105625,0.024115268141031265
105629,0.025680720806121826
105630,0.008573196828365326
105634,0.023520827293395996
105635,0.017832420766353607
105641,0.07538637518882751
105647,0.07444150000810623
105648,0.05046151205897331
105655,0.029503419995307922
105657,0.014817574992775917
105672,0.12363553792238235
105678,0.17388281226158142
105682,0.07330838590860367
105691,0.025272289291024208
105692,0.03339095786213875
105706,0.021247759461402893
105712,0.04253124073147774
105720,0.03485843539237976
105734,0.01303398422896862
105735,0.027516135945916176
105736,0.2160370945930481
105737,0.0110605014488101
105738,0.11759093403816223
105740,0.19063237309455872
105744,0.06587186455726624
105747,0.03897680342197418
105749,0.08029621094465256
105754,0.033147960901260376
105758,0.04409601911902428
105760,0.03816957026720047
105767,0.27447256445884705
105784,0.037273842841386795
105791,0.01955408975481987
105802,0.2604519724845886
105807,0.129672572016716
105809,0.06494670361280441
105816,0.11277935653924942
105817,0.013378327712416649
105824,0.04827306792140007
105832,0.029663721099495888
105856,0.037029363214969635
105865,0.024129943922162056
105899,0.3165965974330902
105906,0.022943085059523582
105916,0.04157070443034172
105923,0.03980359807610512
105937,0.06087948754429817
105965,0.030171025544404984
105966,0.08686358481645584
105968,0.04459264874458313
105973,0.05593404173851013
105976,0.16787904500961304
105978,0.061550214886665344
105979,0.020866448059678078
105991,0.08240775763988495
105998,0.10821648687124252
105999,0.007110264152288437
106000,0.13623106479644775
106001,0.015025936998426914
106010,0.47271332144737244
106011,0.007175798527896404
106013,0.09467761963605881
106015,0.007878458127379417
106026,0.012021784670650959
106032,0.004930509719997644
106035,0.24924489855766296
106040,0.022770952433347702
106041,0.21781866252422333
106044,0.01051291823387146
106053,0.08450072258710861
106054,0.013566793873906136
106065,0.0888795331120491
106081,0.032324764877557755
106083,0.0742606371641159
106087,0.02425476536154747
106090,0.08984876424074173
106101,0.031132804229855537
106102,0.050103750079870224
106109,0.029129160568118095
106116,0.049171436578035355
106150,0.003505613189190626
106155,0.0789376050233841
106166,0.006676908582448959
106176,0.1708146631717682
106189,0.014610609970986843
106199,0.13075308501720428
106205,0.14691045880317688
106206,0.1327051967382431
106211,0.00902611669152975
106214,0.04884994402527809
106216,0.02504163235425949
106217,0.04109318181872368
106225,0.018689466640353203
106249,0.02803088165819645
106256,0.03469931706786156
106258,0.023355435580015182
106261,0.04484368488192558
106262,0.054082754999399185
106264,0.011314922012388706
106271,0.02841656655073166
106276,0.031964048743247986
106277,0.06247230991721153
106286,0.03418218344449997
106293,0.02312864549458027
106295,0.03125067427754402
106296,0.012438326142728329
106297,0.06815024465322495
106298,0.03931654989719391
106311,0.05054516717791557
106314,0.015496778301894665
106320,0.025078751146793365
106334,0.07348306477069855
106346,0.018458053469657898
106347,0.02279851771891117
106349,0.08775542676448822
106354,0.06211268901824951
106360,0.00803446490317583
106373,0.10111340880393982
106377,0.014031998813152313
106386,0.1930444985628128
106387,0.05070949345827103
106391,0.024976730346679688
106401,0.3924494683742523
106411,0.06784979999065399
106413,0.5063906908035278
106426,0.20065797865390778
106427,0.22759072482585907
106428,0.16002412140369415
106434,0.06336767226457596
106438,0.014247504994273186
106440,0.01788322627544403
106441,0.014642243273556232
106452,0.08182910084724426
106453,0.04229668155312538
106454,0.06734301894903183
106457,0.1256014108657837
106484,0.013044397346675396
106488,0.1664089411497116
106491,0.23841384053230286
106514,0.05250068008899689
106527,0.1341821253299713
106528,0.02823561802506447
106529,0.01448789145797491
106534,0.19966009259223938
106550,0.22093400359153748
106577,0.026097023859620094
106585,0.08705412596464157
106590,0.002695319941267371
106607,0.03340534865856171
106610,0.048410430550575256
106611,0.04881185293197632
106612,0.048382457345724106
106624,0.031980711966753006
106631,0.00611186632886529
106647,0.32072436809539795
106660,0.17742188274860382
106674,0.0134770218282938
106687,0.007649037055671215
106712,0.0368630588054657
106713,0.0333058126270771
106717,0.0598958395421505
106720,0.027021251618862152
106721,0.13654395937919617
106724,0.07093225419521332
106735,0.11658167093992233
106739,0.06279141455888748
106740,0.05372605845332146
106754,0.1021677702665329
106760,0.4318125247955322
106761,0.03423800319433212
106784,0.1282782107591629
106787,0.0531952790915966
106797,0.008153668604791164
106798,0.06706918776035309
106802,0.08798011392354965
106803,0.02558463253080845
106804,0.16802957653999329
106805,0.023132693022489548
106810,0.10334879904985428
106812,0.1937302052974701
106813,0.06683258712291718
106817,0.049448806792497635
106822,0.03039337322115898
106823,0.012275021523237228
106827,0.0111039187759161
106841,0.08505018800497055
106851,0.23653718829154968
106852,0.08448298275470734
106853,0.17798618972301483
106854,0.4295271337032318
106861,0.02731218934059143
106873,0.03427520766854286
106877,0.0188874751329422
106878,0.009449487552046776
106881,0.10972225666046143
106900,0.03597346320748329
106906,0.010157027281820774
106907,0.10760742425918579
106914,0.14891938865184784
106916,0.11985322833061218
106924,0.0057131643407046795
106931,0.06587602943181992
106936,0.08055103570222855
106937,0.13996431231498718
106938,0.019208693876862526
106939,0.06762238591909409
106943,0.04851527139544487
106944,0.09199453890323639
106967,0.11276470869779587
106980,0.024493904784321785
106986,0.07674504816532135
106987,0.03194785863161087
106990,0.015608765184879303
107013,0.008547361008822918
107023,0.06038394197821617
107033,0.015847740694880486
107037,0.09121666103601456
107048,0.01850556768476963
107071,0.04637737199664116
107081,0.006899968255311251
107113,0.12950539588928223
107130,0.023280320689082146
107131,0.018845975399017334
107145,0.04949153587222099
107156,0.12027507275342941
107219,0.052356719970703125
107222,0.06756191700696945
107223,0.17440763115882874
107232,0.21831229329109192
107245,0.03920342028141022
107246,0.06301036477088928
107247,0.038765352219343185
107256,0.011996087618172169
107259,0.027318080887198448
107260,0.009242256172001362
107279,0.27776503562927246
107280,0.054051585495471954
107281,0.019403399899601936
107285,0.13049474358558655
107329,0.0055578965693712234
107337,0.06342338025569916
107349,0.051286906003952026
107350,0.013435060158371925
107351,0.008139382116496563
107359,0.1035134494304657
107391,0.09009494632482529
107394,0.02452227659523487
107395,0.02362911030650139
107406,0.041271839290857315
107416,0.09331240504980087
107417,0.014423714019358158
107418,0.0334019772708416
107419,0.02656293846666813
107444,0.006393610965460539
107445,0.01989820785820484
107446,0.09913983196020126
107460,0.16329391300678253
107470,0.09672537446022034
107475,0.04490707442164421
107520,0.02187594585120678
107526,0.2297266721725464
107527,0.039423853158950806
107530,0.006447507068514824
107532,0.06520362198352814
107534,0.09139955043792725
107535,0.044542670249938965
107554,0.11195338517427444
107556,0.025497786700725555
107559,0.05302159860730171
107561,0.005079892463982105
107564,0.03554614633321762
107566,0.020657720044255257
107571,0.04905056580901146
107590,0.11378952860832214
107602,0.13788971304893494
107625,0.0609995536506176
107626,0.35309898853302
107635,0.011373246088624
107636,0.05802695080637932
107645,0.00792965479195118
107652,0.19393327832221985
107655,0.03637984022498131
107668,0.05148596316576004
107670,0.013639125972986221
107677,0.006127698812633753
107680,0.3709982931613922
107683,0.1318962275981903
107684,0.014833948574960232
107691,0.03486282378435135
107692,0.045395053923130035
107703,0.03247280418872833
107709,0.042796459048986435
107710,0.07055628299713135
107721,0.07821066677570343
107725,0.14345555007457733
107727,0.08647898584604263
107739,0.02087065763771534
107740,0.03827344998717308
107741,0.03364582359790802
107747,0.02425515279173851
107765,0.15009868144989014
107768,0.0036624432541429996
107775,0.06651102006435394
107782,0.22783119976520538
107790,0.011116727255284786
107801,0.01573638617992401
107807,0.013384654186666012
107811,0.029182393103837967
107817,0.07508255541324615
107826,0.048225171864032745
107838,0.14869773387908936
107839,0.022417157888412476
107843,0.08411377668380737
107847,0.05327092111110687
107849,0.1023091971874237
107850,0.067596934735775
107867,0.09940691292285919
107871,0.09279020875692368
107908,0.0563148632645607
107913,0.04927007853984833
107927,0.0164579376578331
107931,0.0519392155110836
107955,0.008858037181198597
107962,0.07959438115358353
107977,0.021531691774725914
107978,0.03225928172469139
107993,0.012633350677788258
108010,0.04035962000489235
108016,0.04137502238154411
108018,0.3104429841041565
108027,0.32904914021492004
108045,0.4586944580078125
108069,0.12415140122175217
108082,0.007201522588729858
108089,0.061054691672325134
108092,0.04671913757920265
108106,0.02424004301428795
108112,0.11747508496046066
108120,0.13796460628509521
108122,0.20281271636486053
108135,0.012845830991864204
108170,0.012380070053040981
108171,0.05770326405763626
108177,0.007385661825537682
108180,0.0796528235077858
108183,0.027305521070957184
108184,0.010880306363105774
108185,0.02668602392077446
108192,0.0574568547308445
108195,0.15377241373062134
108196,0.15034650266170502
108218,0.012777567841112614
108219,0.07166817784309387
108243,0.038044340908527374
108249,0.011412285268306732
